State ID,State,Year,Subsector ID,Subsector,Investment
11,Guanajuato,2005,482,Rail Transport,22.28850746154785
11,Guanajuato,2005,492,Courier and Parcel Services,0.3802509903907776
11,Guanajuato,2005,517,Telecommunications,70.29068756103516
11,Guanajuato,2005,522,Intermediary Institutions Credit and Financial Off-Exchange,22.88547134399414
11,Guanajuato,2005,523,"Trading Activities, Exchange Rate and Financial Investment",1.5349229574203491
11,Guanajuato,2005,524,"Surety Companies, Insurance and Pensions",0.12428399920463562
11,Guanajuato,2005,531,Real Estate Services,6.047309875488281
11,Guanajuato,2005,541,"Services Professionals, Scientists and Technicals",-0.07114599645137787
11,Guanajuato,2005,561,Support Services Business,2.5837550163269043
11,Guanajuato,2005,722,Preparation Services Food and Beverage,-0.9236500263214111
11,Guanajuato,2006,111,Farming,-0.9106640219688416
11,Guanajuato,2006,221,"Generation, Transmission and Distribution of Electric Energy",-0.07446199655532837
11,Guanajuato,2006,236,Edification,1.380882978439331
11,Guanajuato,2006,237,Construction of Civil Engineering Works,0.04704799875617027
11,Guanajuato,2006,311,Food Industry,177.58926391601563
11,Guanajuato,2006,312,Beverage Industry and the Snuff,43.66655349731445
11,Guanajuato,2006,315,Manufacture of Clothing,17.02955436706543
11,Guanajuato,2006,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",2.197638988494873
11,Guanajuato,2006,322,Paper Industry,1.4158400297164917
11,Guanajuato,2006,325,Chemical Industry,286.21722412109375
11,Guanajuato,2006,326,Industry Plastic and Rubber,48.16373825073242
11,Guanajuato,2006,331,Basic Metal Industries,1.2350610494613647
11,Guanajuato,2006,332,Fabricated Metal Products,0.7214699983596802
11,Guanajuato,2006,333,Manufacture of Machinery and Equipment,1.1394189596176147
11,Guanajuato,2006,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-2.817397117614746
11,Guanajuato,2006,336,Manufacture of Transport Equipment,-141.2787628173828
11,Guanajuato,2006,339,Other Manufacturing,2.0048770904541016
11,Guanajuato,2006,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",8.004424095153809
11,Guanajuato,2006,432,The Wholesale Trade of Textile Products and Footwear,0.4269070029258728
11,Guanajuato,2006,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",3.1183879375457764
11,Guanajuato,2006,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",-1.6869829893112183
11,Guanajuato,2006,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",2.4060211181640625
11,Guanajuato,2006,462,The Retail Trade in Supermarkets and Department Stores,-3.4371440410614014
11,Guanajuato,2006,492,Courier and Parcel Services,-0.11575400084257126
11,Guanajuato,2006,517,Telecommunications,35.307762145996094
11,Guanajuato,2006,522,Intermediary Institutions Credit and Financial Off-Exchange,89.07008361816406
11,Guanajuato,2006,523,"Trading Activities, Exchange Rate and Financial Investment",-8.54889965057373
11,Guanajuato,2006,524,"Surety Companies, Insurance and Pensions",1.66382896900177
11,Guanajuato,2006,531,Real Estate Services,3.449578046798706
11,Guanajuato,2006,541,"Services Professionals, Scientists and Technicals",15.108914375305176
11,Guanajuato,2006,561,Support Services Business,9.473069190979004
11,Guanajuato,2006,721,Temporary Accommodation,0.3240480124950409
11,Guanajuato,2006,722,Preparation Services Food and Beverage,0.08624999970197678
11,Guanajuato,2007,111,Farming,-0.36651700735092163
11,Guanajuato,2007,211,Oil and Gas,20.00849151611328
11,Guanajuato,2007,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",32.304298400878906
11,Guanajuato,2007,221,"Generation, Transmission and Distribution of Electric Energy",140.02651977539063
11,Guanajuato,2007,236,Edification,2.876357078552246
11,Guanajuato,2007,237,Construction of Civil Engineering Works,140.3059539794922
11,Guanajuato,2007,311,Food Industry,64.53707885742188
11,Guanajuato,2007,312,Beverage Industry and the Snuff,54.367557525634766
11,Guanajuato,2007,315,Manufacture of Clothing,3.1784260272979736
11,Guanajuato,2007,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",2.3148770332336426
11,Guanajuato,2007,322,Paper Industry,59.990135192871094
11,Guanajuato,2007,325,Chemical Industry,20.686124801635742
11,Guanajuato,2007,326,Industry Plastic and Rubber,32.66868209838867
11,Guanajuato,2007,331,Basic Metal Industries,24.625696182250977
11,Guanajuato,2007,332,Fabricated Metal Products,1.8617039918899536
11,Guanajuato,2007,333,Manufacture of Machinery and Equipment,1.555114984512329
11,Guanajuato,2007,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",43.266815185546875
11,Guanajuato,2007,336,Manufacture of Transport Equipment,191.69100952148438
11,Guanajuato,2007,339,Other Manufacturing,2.5122509002685547
11,Guanajuato,2007,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",20.98233413696289
11,Guanajuato,2007,432,The Wholesale Trade of Textile Products and Footwear,0.036844998598098755
11,Guanajuato,2007,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",1.041496992111206
11,Guanajuato,2007,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",-1.1794400215148926
11,Guanajuato,2007,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",0.024305999279022217
11,Guanajuato,2007,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",19.900110244750977
11,Guanajuato,2007,462,The Retail Trade in Supermarkets and Department Stores,23.815828323364258
11,Guanajuato,2007,488,Services Related to Transportation,0.39142200350761414
11,Guanajuato,2007,492,Courier and Parcel Services,0.1291790008544922
11,Guanajuato,2007,517,Telecommunications,27.820432662963867
11,Guanajuato,2007,522,Intermediary Institutions Credit and Financial Off-Exchange,111.40789031982422
11,Guanajuato,2007,523,"Trading Activities, Exchange Rate and Financial Investment",-1.5664169788360596
11,Guanajuato,2007,524,"Surety Companies, Insurance and Pensions",0.21842600405216217
11,Guanajuato,2007,531,Real Estate Services,3.2078471183776855
11,Guanajuato,2007,541,"Services Professionals, Scientists and Technicals",0.3972319960594177
11,Guanajuato,2007,561,Support Services Business,3.184986114501953
11,Guanajuato,2007,713,Entertainment Services in Recreational Facilities and other Recreational Services,-0.0585470013320446
11,Guanajuato,2007,721,Temporary Accommodation,4.339179992675781
11,Guanajuato,2007,722,Preparation Services Food and Beverage,6.12400484085083
11,Guanajuato,2008,111,Farming,3.5737268924713135
11,Guanajuato,2008,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",153.17974853515625
11,Guanajuato,2008,221,"Generation, Transmission and Distribution of Electric Energy",0.5309780240058899
11,Guanajuato,2008,236,Edification,0.6138740181922913
11,Guanajuato,2008,237,Construction of Civil Engineering Works,-2.383652925491333
11,Guanajuato,2008,238,Specialized Construction Work,0.03228500112891197
11,Guanajuato,2008,311,Food Industry,30.414852142333984
11,Guanajuato,2008,312,Beverage Industry and the Snuff,60.26982879638672
11,Guanajuato,2008,314,"Manufacture of Textiles, except Apparel",1.9413119554519653
11,Guanajuato,2008,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",2.7371649742126465
11,Guanajuato,2008,322,Paper Industry,-19.617399215698242
11,Guanajuato,2008,325,Chemical Industry,68.4209213256836
11,Guanajuato,2008,326,Industry Plastic and Rubber,93.21280670166016
11,Guanajuato,2008,331,Basic Metal Industries,19.680133819580078
11,Guanajuato,2008,332,Fabricated Metal Products,33.54715347290039
11,Guanajuato,2008,333,Manufacture of Machinery and Equipment,0.5097650289535522
11,Guanajuato,2008,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",17.388647079467773
11,Guanajuato,2008,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",16.089832305908203
11,Guanajuato,2008,336,Manufacture of Transport Equipment,25.463802337646484
11,Guanajuato,2008,339,Other Manufacturing,1.9113260507583618
11,Guanajuato,2008,432,The Wholesale Trade of Textile Products and Footwear,-0.7070980072021484
11,Guanajuato,2008,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",0.49922800064086914
11,Guanajuato,2008,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",-2.5929670333862305
11,Guanajuato,2008,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",8.850445747375488
11,Guanajuato,2008,462,The Retail Trade in Supermarkets and Department Stores,28.15349578857422
11,Guanajuato,2008,492,Courier and Parcel Services,0.11562799662351608
11,Guanajuato,2008,517,Telecommunications,52.15243911743164
11,Guanajuato,2008,522,Intermediary Institutions Credit and Financial Off-Exchange,115.43596649169922
11,Guanajuato,2008,523,"Trading Activities, Exchange Rate and Financial Investment",4.625514984130859
11,Guanajuato,2008,524,"Surety Companies, Insurance and Pensions",6.22855281829834
11,Guanajuato,2008,531,Real Estate Services,1.0273499488830566
11,Guanajuato,2008,541,"Services Professionals, Scientists and Technicals",-0.0005959999980404973
11,Guanajuato,2008,561,Support Services Business,-3.1675519943237305
11,Guanajuato,2008,722,Preparation Services Food and Beverage,7.258810043334961
11,Guanajuato,2009,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",21.314617156982422
11,Guanajuato,2009,221,"Generation, Transmission and Distribution of Electric Energy",1.3126100301742554
11,Guanajuato,2009,236,Edification,5.175555229187012
11,Guanajuato,2009,237,Construction of Civil Engineering Works,27.214807510375977
11,Guanajuato,2009,238,Specialized Construction Work,0.03102800063788891
11,Guanajuato,2009,311,Food Industry,29.876859664916992
11,Guanajuato,2009,312,Beverage Industry and the Snuff,43.85837173461914
11,Guanajuato,2009,315,Manufacture of Clothing,3.7521920204162598
11,Guanajuato,2009,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",-1.767482042312622
11,Guanajuato,2009,322,Paper Industry,9.272730827331543
11,Guanajuato,2009,325,Chemical Industry,-18.979045867919922
11,Guanajuato,2009,326,Industry Plastic and Rubber,33.42462158203125
11,Guanajuato,2009,331,Basic Metal Industries,8.60972785949707
11,Guanajuato,2009,332,Fabricated Metal Products,1.0472830533981323
11,Guanajuato,2009,333,Manufacture of Machinery and Equipment,3.501492977142334
11,Guanajuato,2009,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",24.08433723449707
11,Guanajuato,2009,336,Manufacture of Transport Equipment,-33.59258270263672
11,Guanajuato,2009,339,Other Manufacturing,-8.808028221130371
11,Guanajuato,2009,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",-0.8998339772224426
11,Guanajuato,2009,432,The Wholesale Trade of Textile Products and Footwear,3.638390064239502
11,Guanajuato,2009,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",1.0948777198791504
11,Guanajuato,2009,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",3.0085949897766113
11,Guanajuato,2009,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",0.421089231967926
11,Guanajuato,2009,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",-19.557828903198242
11,Guanajuato,2009,462,The Retail Trade in Supermarkets and Department Stores,27.655046463012695
11,Guanajuato,2009,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",157.88111877441406
11,Guanajuato,2009,482,Rail Transport,1.5831960439682007
11,Guanajuato,2009,486,Pipelines,8.244832992553711
11,Guanajuato,2009,492,Courier and Parcel Services,-0.011010999791324139
11,Guanajuato,2009,517,Telecommunications,19.20867919921875
11,Guanajuato,2009,522,Intermediary Institutions Credit and Financial Off-Exchange,80.19014739990234
11,Guanajuato,2009,523,"Trading Activities, Exchange Rate and Financial Investment",3.515713930130005
11,Guanajuato,2009,524,"Surety Companies, Insurance and Pensions",-14.58324146270752
11,Guanajuato,2009,531,Real Estate Services,5.78400182723999
11,Guanajuato,2009,541,"Services Professionals, Scientists and Technicals",61.7022705078125
11,Guanajuato,2009,561,Support Services Business,15.522991180419922
11,Guanajuato,2009,722,Preparation Services Food and Beverage,0.820376992225647
11,Guanajuato,2010,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",-0.2895680069923401
11,Guanajuato,2010,221,"Generation, Transmission and Distribution of Electric Energy",-5.698999881744385
11,Guanajuato,2010,237,Construction of Civil Engineering Works,0.5264840126037598
11,Guanajuato,2010,311,Food Industry,9.74898624420166
11,Guanajuato,2010,312,Beverage Industry and the Snuff,17.726898193359375
11,Guanajuato,2010,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",2.49794602394104
11,Guanajuato,2010,322,Paper Industry,-24.826839447021484
11,Guanajuato,2010,325,Chemical Industry,14.492661476135254
11,Guanajuato,2010,326,Industry Plastic and Rubber,87.66500854492188
11,Guanajuato,2010,327,Product Manufacturing Nonmetallic Minerals,1.8728537559509277
11,Guanajuato,2010,331,Basic Metal Industries,14.41805362701416
11,Guanajuato,2010,333,Manufacture of Machinery and Equipment,1.2233250141143799
11,Guanajuato,2010,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-13.746683120727539
11,Guanajuato,2010,336,Manufacture of Transport Equipment,82.05341339111328
11,Guanajuato,2010,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",-4.068364143371582
11,Guanajuato,2010,432,The Wholesale Trade of Textile Products and Footwear,0.2851157486438751
11,Guanajuato,2010,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",-0.1849297285079956
11,Guanajuato,2010,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",-1.2168124914169312
11,Guanajuato,2010,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",0.3409689962863922
11,Guanajuato,2010,436,"The Wholesale Trade of Trucks and New Parts and Spare Parts for Cars, Vans and Trucks",-36.01316452026367
11,Guanajuato,2010,462,The Retail Trade in Supermarkets and Department Stores,72.59699249267578
11,Guanajuato,2010,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",-0.2402919977903366
11,Guanajuato,2010,482,Rail Transport,6.413887023925781
11,Guanajuato,2010,486,Pipelines,13.012703895568848
11,Guanajuato,2010,492,Courier and Parcel Services,-0.021827999502420425
11,Guanajuato,2010,517,Telecommunications,123.40725708007813
11,Guanajuato,2010,522,Intermediary Institutions Credit and Financial Off-Exchange,36.90236282348633
11,Guanajuato,2010,523,"Trading Activities, Exchange Rate and Financial Investment",4.738663196563721
11,Guanajuato,2010,524,"Surety Companies, Insurance and Pensions",0.3124929964542389
11,Guanajuato,2010,531,Real Estate Services,0.9840620160102844
11,Guanajuato,2010,533,"Rental Services Trademarks, Patents and Franchises",0.06943099945783615
11,Guanajuato,2010,541,"Services Professionals, Scientists and Technicals",-25.59477424621582
11,Guanajuato,2010,561,Support Services Business,2.454200029373169
11,Guanajuato,2010,721,Temporary Accommodation,1.4313910007476807
11,Guanajuato,2010,722,Preparation Services Food and Beverage,4.678857803344727
11,Guanajuato,2011,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",0.019032999873161316
11,Guanajuato,2011,221,"Generation, Transmission and Distribution of Electric Energy",14.130522727966309
11,Guanajuato,2011,237,Construction of Civil Engineering Works,0.028172999620437622
11,Guanajuato,2011,311,Food Industry,5.21883487701416
11,Guanajuato,2011,312,Beverage Industry and the Snuff,37.61838150024414
11,Guanajuato,2011,315,Manufacture of Clothing,8.135763168334961
11,Guanajuato,2011,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",2.171649932861328
11,Guanajuato,2011,322,Paper Industry,8.518951416015625
11,Guanajuato,2011,325,Chemical Industry,419.9206848144531
11,Guanajuato,2011,326,Industry Plastic and Rubber,204.6186981201172
11,Guanajuato,2011,331,Basic Metal Industries,48.49620056152344
11,Guanajuato,2011,332,Fabricated Metal Products,1.7795610427856445
11,Guanajuato,2011,333,Manufacture of Machinery and Equipment,4.010063171386719
11,Guanajuato,2011,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",27.146656036376953
11,Guanajuato,2011,336,Manufacture of Transport Equipment,294.0097351074219
11,Guanajuato,2011,339,Other Manufacturing,7.986090183258057
11,Guanajuato,2011,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",36.5849609375
11,Guanajuato,2011,432,The Wholesale Trade of Textile Products and Footwear,2.4715142250061035
11,Guanajuato,2011,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",-0.09863899648189545
11,Guanajuato,2011,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",0.02343600057065487
11,Guanajuato,2011,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",1.980980396270752
11,Guanajuato,2011,462,The Retail Trade in Supermarkets and Department Stores,54.25299835205078
11,Guanajuato,2011,482,Rail Transport,8.415426254272461
11,Guanajuato,2011,486,Pipelines,8.034423828125
11,Guanajuato,2011,492,Courier and Parcel Services,0.3205060064792633
11,Guanajuato,2011,517,Telecommunications,6.2749481201171875
11,Guanajuato,2011,522,Intermediary Institutions Credit and Financial Off-Exchange,42.406803131103516
11,Guanajuato,2011,523,"Trading Activities, Exchange Rate and Financial Investment",7.6020941734313965
11,Guanajuato,2011,524,"Surety Companies, Insurance and Pensions",5.937647819519043
11,Guanajuato,2011,531,Real Estate Services,24.535707473754883
11,Guanajuato,2011,533,"Rental Services Trademarks, Patents and Franchises",0.2299569994211197
11,Guanajuato,2011,541,"Services Professionals, Scientists and Technicals",105.58731842041016
11,Guanajuato,2011,561,Support Services Business,18.884597778320313
11,Guanajuato,2011,713,Entertainment Services in Recreational Facilities and other Recreational Services,5.638379096984863
11,Guanajuato,2011,721,Temporary Accommodation,3.413499116897583
11,Guanajuato,2012,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",-12.184041976928711
11,Guanajuato,2012,221,"Generation, Transmission and Distribution of Electric Energy",41.230690002441406
11,Guanajuato,2012,222,Water and Gas Supply Pipeline to the Consumer,7.332869052886963
11,Guanajuato,2012,236,Edification,4.1674485206604
11,Guanajuato,2012,237,Construction of Civil Engineering Works,2.728726863861084
11,Guanajuato,2012,311,Food Industry,-5.779281139373779
11,Guanajuato,2012,312,Beverage Industry and the Snuff,-6.613661766052246
11,Guanajuato,2012,313,Textile Manufacturing Inputs and Finishing of Textiles,-21.751508712768555
11,Guanajuato,2012,315,Manufacture of Clothing,-10.565187454223633
11,Guanajuato,2012,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",8.491273880004883
11,Guanajuato,2012,322,Paper Industry,-10.213512420654297
11,Guanajuato,2012,325,Chemical Industry,141.84275817871094
11,Guanajuato,2012,326,Industry Plastic and Rubber,125.470458984375
11,Guanajuato,2012,331,Basic Metal Industries,24.67025375366211
11,Guanajuato,2012,332,Fabricated Metal Products,37.5244026184082
11,Guanajuato,2012,333,Manufacture of Machinery and Equipment,28.555461883544922
11,Guanajuato,2012,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",1.9513431787490845
11,Guanajuato,2012,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-1.6899470090866089
11,Guanajuato,2012,336,Manufacture of Transport Equipment,684.9863891601563
11,Guanajuato,2012,339,Other Manufacturing,1.6521780490875244
11,Guanajuato,2012,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",-8.06515121459961
11,Guanajuato,2012,432,The Wholesale Trade of Textile Products and Footwear,0.39384400844573975
11,Guanajuato,2012,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",0.7183423638343811
11,Guanajuato,2012,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",13.245856285095215
11,Guanajuato,2012,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",10.163269996643066
11,Guanajuato,2012,462,The Retail Trade in Supermarkets and Department Stores,67.48866271972656
11,Guanajuato,2012,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",20.061965942382813
11,Guanajuato,2012,486,Pipelines,25.861909866333008
11,Guanajuato,2012,492,Courier and Parcel Services,2.8297359943389893
11,Guanajuato,2012,517,Telecommunications,39.939876556396484
11,Guanajuato,2012,522,Intermediary Institutions Credit and Financial Off-Exchange,15.038647651672363
11,Guanajuato,2012,523,"Trading Activities, Exchange Rate and Financial Investment",1.7214369773864746
11,Guanajuato,2012,524,"Surety Companies, Insurance and Pensions",0.3968540132045746
11,Guanajuato,2012,531,Real Estate Services,22.97887420654297
11,Guanajuato,2012,533,"Rental Services Trademarks, Patents and Franchises",0.3533349931240082
11,Guanajuato,2012,541,"Services Professionals, Scientists and Technicals",45.01263427734375
11,Guanajuato,2012,561,Support Services Business,1.8737918138504028
11,Guanajuato,2012,721,Temporary Accommodation,3.305819034576416
11,Guanajuato,2012,722,Preparation Services Food and Beverage,1.8613530397415161
11,Guanajuato,2013,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",-0.11528579145669937
11,Guanajuato,2013,221,"Generation, Transmission and Distribution of Electric Energy",237.9769287109375
11,Guanajuato,2013,222,Water and Gas Supply Pipeline to the Consumer,2.766900062561035
11,Guanajuato,2013,237,Construction of Civil Engineering Works,14.937353134155273
11,Guanajuato,2013,311,Food Industry,43.9606819152832
11,Guanajuato,2013,312,Beverage Industry and the Snuff,1098.37548828125
11,Guanajuato,2013,313,Textile Manufacturing Inputs and Finishing of Textiles,5.87427282333374
11,Guanajuato,2013,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",8.210165977478027
11,Guanajuato,2013,322,Paper Industry,-7.663977146148682
11,Guanajuato,2013,325,Chemical Industry,112.18212127685547
11,Guanajuato,2013,326,Industry Plastic and Rubber,91.65693664550781
11,Guanajuato,2013,327,Product Manufacturing Nonmetallic Minerals,9.322948455810547
11,Guanajuato,2013,331,Basic Metal Industries,19.38701629638672
11,Guanajuato,2013,332,Fabricated Metal Products,41.772064208984375
11,Guanajuato,2013,333,Manufacture of Machinery and Equipment,10.857540130615234
11,Guanajuato,2013,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",-1.5857229232788086
11,Guanajuato,2013,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",32.17149353027344
11,Guanajuato,2013,336,Manufacture of Transport Equipment,711.2344970703125
11,Guanajuato,2013,339,Other Manufacturing,5.310418128967285
11,Guanajuato,2013,431,"Trade to the Wholesale Grocery, Food, Drinks, Ice and Snuff",17.567367553710938
11,Guanajuato,2013,432,The Wholesale Trade of Textile Products and Footwear,0.1507917046546936
11,Guanajuato,2013,433,"The Wholesale Trade of Pharmaceuticals, Toiletries, Entertainment Items, Minor Appliances and White Line",0.5128049850463867
11,Guanajuato,2013,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",16.092641830444336
11,Guanajuato,2013,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",1.6562455892562866
11,Guanajuato,2013,437,Intermediary to the Wholesale Trade,0.016224000602960587
11,Guanajuato,2013,461,"Trade to the Retail Grocery, Food, Drinks, Ice and Snuff",0.022180000320076942
11,Guanajuato,2013,462,The Retail Trade in Supermarkets and Department Stores,39.92571258544922
11,Guanajuato,2013,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",-122.61616516113281
11,Guanajuato,2013,482,Rail Transport,4.199559211730957
11,Guanajuato,2013,486,Pipelines,87.47339630126953
11,Guanajuato,2013,492,Courier and Parcel Services,0.7673220038414001
11,Guanajuato,2013,493,Storage Services,5.590672016143799
11,Guanajuato,2013,517,Telecommunications,111.56961059570313
11,Guanajuato,2013,522,Intermediary Institutions Credit and Financial Off-Exchange,13.447070121765137
11,Guanajuato,2013,523,"Trading Activities, Exchange Rate and Financial Investment",12.159607887268066
11,Guanajuato,2013,524,"Surety Companies, Insurance and Pensions",-19.458213806152344
11,Guanajuato,2013,531,Real Estate Services,3.0309391021728516
11,Guanajuato,2013,533,"Rental Services Trademarks, Patents and Franchises",0.04152600094676018
11,Guanajuato,2013,541,"Services Professionals, Scientists and Technicals",-3.317095994949341
11,Guanajuato,2013,561,Support Services Business,7.320892333984375
11,Guanajuato,2013,722,Preparation Services Food and Beverage,0.02342217043042183
11,Guanajuato,2014,212,"Mining of Metal and Non-Metallic Minerals, except Petroleum and Gas",3.1705150604248047
11,Guanajuato,2014,221,"Generation, Transmission and Distribution of Electric Energy",39.258888244628906
11,Guanajuato,2014,237,Construction of Civil Engineering Works,-5.320492267608643
11,Guanajuato,2014,238,Specialized Construction Work,0.031800780445337296
11,Guanajuato,2014,311,Food Industry,37.05162811279297
11,Guanajuato,2014,312,Beverage Industry and the Snuff,116.9640884399414
11,Guanajuato,2014,313,Textile Manufacturing Inputs and Finishing of Textiles,-5.158157825469971
11,Guanajuato,2014,315,Manufacture of Clothing,0.43162399530410767
11,Guanajuato,2014,316,"Tanning and Leather Finishing and Leather and Manufacture of Leather Products, Leather and Substitute Materials",11.784152030944824
11,Guanajuato,2014,322,Paper Industry,80.75019073486328
11,Guanajuato,2014,325,Chemical Industry,12.660597801208496
11,Guanajuato,2014,326,Industry Plastic and Rubber,94.59600067138672
11,Guanajuato,2014,331,Basic Metal Industries,55.5795783996582
11,Guanajuato,2014,332,Fabricated Metal Products,30.358720779418945
11,Guanajuato,2014,333,Manufacture of Machinery and Equipment,52.776580810546875
11,Guanajuato,2014,334,"Manufacture of Computer, Communication, Measurement and other Equipment, Electronic Components and Accessories",2.6461877822875977
11,Guanajuato,2014,335,"Manufacture of Accessories, Electrical Appliances and Equipment Power Generation",-33.2718505859375
11,Guanajuato,2014,336,Manufacture of Transport Equipment,531.8334350585938
11,Guanajuato,2014,339,Other Manufacturing,2.9855310916900635
11,Guanajuato,2014,432,The Wholesale Trade of Textile Products and Footwear,0.654977023601532
11,Guanajuato,2014,434,"The Wholesale Trade of Agricultural and Forestry Raw Materials for Industry, and Waste Materials",6.280476093292236
11,Guanajuato,2014,435,"The Wholesale Trade of Machinery, Equipment and Furniture for Agricultural, Industrial, Service and Commercial, and other Machinery and Equipment for General Use",2.576765298843384
11,Guanajuato,2014,437,Intermediary to the Wholesale Trade,0.1909639984369278
11,Guanajuato,2014,462,The Retail Trade in Supermarkets and Department Stores,28.42586326599121
11,Guanajuato,2014,468,"The Retail Trade of Motor Vehicles, Parts, Fuel and Lubricants",22.79299545288086
11,Guanajuato,2014,482,Rail Transport,20.737497329711914
11,Guanajuato,2014,486,Pipelines,229.1846466064453
11,Guanajuato,2014,492,Courier and Parcel Services,0.9634900689125061
11,Guanajuato,2014,517,Telecommunications,-164.61875915527344
11,Guanajuato,2014,522,Intermediary Institutions Credit and Financial Off-Exchange,105.80550384521484
11,Guanajuato,2014,523,"Trading Activities, Exchange Rate and Financial Investment",11.26268196105957
11,Guanajuato,2014,524,"Surety Companies, Insurance and Pensions",0.6235970258712769
11,Guanajuato,2014,531,Real Estate Services,1.486050009727478
11,Guanajuato,2014,532,Rental Services Movables,-1.3431650400161743
